county_id,name,state_id,population
2725,Runnels,44,9859
2726,Rusk,44,53333
2727,Sabine,44,10048
2728,San Augustine,44,7857
2729,San Jacinto,44,28348
2730,San Patricio,44,69954
2731,San Saba,44,5824
2732,Schleicher,44,2357
2733,Scurry,44,16686
2734,Shackelford,44,3186
2735,Shelby,44,24008
2736,Sherman,44,2799
2737,Smith,44,241922
2738,Somervell,44,9757
2739,Starr,44,65728
2740,Stephens,44,9390
2741,Sterling,44,1417
2742,Stonewall,44,1182
2743,Sutton,44,3217
2744,Swisher,44,6881
2745,Tarrant,44,2154595
2746,Taylor,44,145163
2747,Terrell,44,693
2748,Terry,44,11567
2749,Throckmorton,44,1550
2750,Titus,44,31208
2751,Tom Green,44,118892
2752,Travis,44,1326436
2753,Trinity,44,13996
2754,Tyler,44,20030
2755,Upshur,44,42488
2756,Upton,44,3152
2757,Uvalde,44,24940
2758,Val Verde,44,47606
2759,Van Zandt,44,62859
2760,Victoria,44,91065
2761,Walker,44,78870
2762,Waller,44,61894
2763,Ward,44,10964
2764,Washington,44,36159
2765,Webb,44,267780
2766,Wharton,44,41824
2767,Wheeler,44,4807
2768,Wichita,44,129978
2769,Wilbarger,44,12491
2770,Willacy,44,20143
2771,Williamson,44,671418
2772,Wilson,44,52735
2773,Winkler,44,7306
2774,Wise,44,74895
2775,Wood,44,46857
2776,Yoakum,44,7451
2777,Young,44,17962
2778,Zapata,44,13849
2779,Zavala,44,9377
2780,Beaver,45,7327
2781,Box Elder,45,61498
2782,Cache,45,140173
2783,Carbon,45,20571
2784,Daggett,45,1014
2785,Davis,45,369948
2786,Duchesne,45,20161
2787,Emery,45,10099
2788,Garfield,45,5281
2789,Grand,45,9769
2790,Iron,45,62429
2791,Juab,45,12567
2792,Kane,45,8227
2793,Millard,45,13330
2794,Morgan,45,12832
2795,Piute,45,1487
2796,Rich,45,2628
2797,Salt Lake,45,1186257
2798,San Juan,45,14359
2799,Sanpete,45,29724
2800,Sevier,45,22069
2801,Summit,45,43036
2802,Tooele,45,79934
2803,Uintah,45,37141
2804,Utah,45,702434
2805,Wasatch,45,36619
2806,Washington,45,197680
2807,Wayne,45,2645
2808,Weber,45,269561
2809,Addison,46,37578
2810,Bennington,46,37392
2811,Caledonia,46,30579
2812,Chittenden,46,169301
2813,Essex,46,5994
2814,Franklin,46,50731
2815,Grand Isle,46,7489
2816,Lamoille,46,26090
2817,Orange,46,29846
2818,Orleans,46,27666
2819,Rutland,46,60366
2820,Washington,46,60048
2821,Windham,46,45842
2822,Windsor,46,58142
2823,Accomack,47,33191
2824,Albemarle,47,114534
2825,Alleghany,47,14835
2826,Amelia,47,13455
2827,Amherst,47,31589
2828,Appomattox,47,16748
2829,Arlington,47,234000
2830,Augusta,47,78064
2831,Bath,47,4049
2832,Bedford,47,80848
2833,Bland,47,6148
2834,Botetourt,47,34135
2835,Brunswick,47,15921
2836,Buchanan,47,19352
2837,Buckingham,47,16982
2838,Campbell,47,55141
2839,Caroline,47,31957
2840,Carroll,47,29147
2841,Charles City,47,6605
2842,Charlotte,47,11475
2843,Chesterfield,47,378408
2844,Clarke,47,15266
2845,Craig,47,4847
2846,Culpeper,47,54381
2847,Cumberland,47,9746
2848,Dickenson,47,13725
2849,Dinwiddie,47,28161
2850,Essex,47,10630
2851,Fairfax,47,1138331
2852,Fauquier,47,74664
2853,Floyd,47,15619
2854,Fluvanna,47,28159
2855,Franklin,47,55074
2856,Frederick,47,95051
2857,Giles,47,16453
2858,Gloucester,47,39493
2859,Goochland,47,26109
2860,Grayson,47,15343
2861,Greene,47,21107
2862,Greensville,47,11226
2863,Halifax,47,33644
2864,Hanover,47,112938
2865,Henrico,47,333962
2866,Henry,47,49906
2867,Highland,47,2301
2868,Isle of Wight,47,40151
2869,James City,47,81199
2870,King and Queen,47,6718
2871,King George,47,27856
2872,King William,47,18492
2873,Lancaster,47,10750
2874,Lee,47,21982
2875,Loudoun,47,432085
2876,Louisa,47,40116
2877,Lunenburg,47,12031
2878,Madison,47,14000
2879,Mathews,47,8490
2880,Mecklenburg,47,30508
2881,Middlesex,47,10943
2882,Montgomery,47,98915
2883,Nelson,47,14652
2884,New Kent,47,24986
2885,Northampton,47,11900
2886,Northumberland,47,12302
2887,Nottoway,47,15559
2888,Orange,47,37991
2889,Page,47,23750
2890,Patrick,47,17643
2891,Pittsylvania,47,59952
2892,Powhatan,47,31489
2893,Prince Edward,47,21927
2894,Prince George,47,43134
2895,Prince William,47,486943
2896,Pulaski,47,33706
2897,Rappahannock,47,7502
2898,Richmond,47,9080
2899,Roanoke,47,96914
2900,Rockbridge,47,22593
2901,Rockingham,47,85397
2902,Russell,47,25448
2903,Scott,47,21476
2904,Shenandoah,47,44968
2905,Smyth,47,29449
2906,Southampton,47,17932
2907,Spotsylvania,47,146688
2908,Stafford,47,163380
2909,Surry,47,6527
2910,Sussex,47,10680
2911,Tazewell,47,39821
2912,Warren,47,41440
2913,Washington,47,53958
2914,Westmoreland,47,18712
2915,Wise,47,35421
2916,Wythe,47,28111
2917,York,47,71341
2918,Alexandria city,47,155525
2919,Bristol city,47,16975
2920,Buena Vista city,47,6591
2921,Charlottesville city,47,45373
2922,Chesapeake city,47,252488
2923,Colonial Heights city,47,18294
2924,Covington city,47,5679
2925,Danville city,47,42229
2926,Emporia city,47,5481
2927,Fairfax city,47,24835
2928,Falls Church city,47,14586
2929,Franklin city,47,8247
2930,Fredericksburg city,47,28757
2931,Galax city,47,6730
2932,Hampton city,47,138037
2933,Harrisonburg city,47,51158
2934,Hopewell city,47,22962
2935,Lexington city,47,7457
2936,Lynchburg city,47,79287
2937,Manassas city,47,42642
2938,Manassas Park city,47,16703
2939,Martinsville city,47,13725
2940,Newport News city,47,184306
2941,Norfolk city,47,232995
2942,Norton city,47,3609
2943,Petersburg city,47,33394
2944,Poquoson city,47,12582
2945,Portsmouth city,47,97029
2946,Radford city,47,16738
2947,Richmond city,47,229395
2948,Roanoke city,47,97847
2949,Salem city,47,25523
2950,Staunton city,47,25904
2951,Suffolk city,47,98537
2952,Virginia Beach city,47,455618
2953,Waynesboro city,47,22808
2954,Williamsburg city,47,15909
2955,Winchester city,47,27936
2956,Adams,48,20961
2957,Asotin,48,22508
2958,Benton,48,212791
2959,Chelan,48,79926
2960,Clallam,48,77805
2961,Clark,48,516779
2962,Columbia,48,4026
2963,Cowlitz,48,111956
2964,Douglas,48,44192
2965,Ferry,48,7448
2966,Franklin,48,98678
2967,Garfield,48,2363
2968,Grant,48,101311
2969,Grays Harbor,48,77038
2970,Island,48,86625
2971,Jefferson,48,33589
2972,King,48,2266789
2973,Kitsap,48,277673
2974,Kittitas,48,45189
2975,Klickitat,48,23271
2976,Lewis,48,85370
2977,Lincoln,48,11601
2978,Mason,48,68166
2979,Okanogan,48,43127
2980,Pacific,48,24113
2981,Pend Oreille,48,14179
2982,Pierce,48,927380
2983,San Juan,48,18662
2984,Skagit,48,131179
2985,Skamania,48,12460
2986,Snohomish,48,840079
2987,Spokane,48,549690
2988,Stevens,48,48229
2989,Thurston,48,298758
2990,Wahkiakum,48,4688
2991,Walla Walla,48,61890
2992,Whatcom,48,230677
2993,Whitman,48,47619
2994,Yakima,48,257001
2995,Barbour,49,15414
2996,Berkeley,49,129490
2997,Boone,49,20968
2998,Braxton,49,12185
2999,Brooke,49,21733
3000,Cabell,49,92730
3001,Calhoun,49,6068
3002,Clay,49,7814
3003,Doddridge,49,7698
3004,Fayette,49,39487
3005,Gilmer,49,7325
3006,Grant,49,10968
3007,Greenbrier,49,32435
3008,Hampshire,49,23468
3009,Hancock,49,28172
3010,Hardy,49,14192
3011,Harrison,49,64915
3012,Jackson,49,27716
3013,Jefferson,49,58979
3014,Kanawha,49,175515
3015,Lewis,49,16767
3016,Lincoln,49,19901
3017,Logan,49,31316
3018,McDowell,49,17850
3019,Marion,49,55952
3020,Marshall,49,29752
3021,Mason,49,25000
3022,Mercer,49,58700
3023,Mineral,49,26855
3024,Mingo,49,22573
3025,Monongalia,49,106869
3026,Monroe,49,12296
3027,Morgan,49,17430
3028,Nicholas,49,24335
3029,Ohio,49,41447
3030,Pendleton,49,6011
3031,Pleasants,49,7586
3032,Pocahontas,49,7819
3033,Preston,49,34172
3034,Putnam,49,57015
3035,Raleigh,49,72882
3036,Randolph,49,27600
3037,Ritchie,49,8207
3038,Roane,49,13834
3039,Summers,49,11762
3040,Taylor,49,16342
3041,Tucker,49,6568
3042,Tyler,49,8183
3043,Upshur,49,23712
3044,Wayne,49,37998
3045,Webster,49,8167
3046,Wetzel,49,14025
3047,Wirt,49,5091
3048,Wood,49,83340
3049,Wyoming,49,20527
3050,Adams,50,21226
3051,Ashland,50,16039
3052,Barron,50,46843
3053,Bayfield,50,16608
3054,Brown,50,270036
3055,Buffalo,50,13391
3056,Burnett,50,17036
3057,Calumet,50,52718
3058,Chippewa,50,66807
3059,Clark,50,34691
3060,Columbia,50,58193
3061,Crawford,50,16007
3062,Dane,50,568203
3063,Dodge,50,88282
3064,Door,50,30526
3065,Douglas,50,44144
3066,Dunn,50,45651
3067,Eau Claire,50,106837
3068,Florence,50,4688
3069,Fond du Lac,50,103836
3070,Forest,50,9381
3071,Grant,50,51276
3072,Green,50,36816
3073,Green Lake,50,19220
3074,Iowa,50,23865
3075,Iron,50,6224
3076,Jackson,50,20836
3077,Jefferson,50,85784
3078,Juneau,50,26866
3079,Kenosha,50,167817
3080,Kewaunee,50,20623
3081,La Crosse,50,120294
3082,Lafayette,50,16877
3083,Langlade,50,19559
3084,Lincoln,50,28376
3085,Manitowoc,50,81172
3086,Marathon,50,137958
3087,Marinette,50,41988
3088,Marquette,50,15779
3089,Menominee,50,4197
3090,Milwaukee,50,918661
3091,Monroe,50,46109
3092,Oconto,50,39633
3093,Oneida,50,38212
3094,Outagamie,50,192127
3095,Ozaukee,50,93009
3096,Pepin,50,7410
3097,Pierce,50,42532
3098,Polk,50,45709
3099,Portage,50,70718
3100,Price,50,14179
3101,Racine,50,195846
3102,Richland,50,17090
3103,Rock,50,164060
3104,Rusk,50,14186
3105,St Croix,50,96017
3106,Sauk,50,65777
3107,Sawyer,50,18559
3108,Shawano,50,40886
3109,Sheboygan,50,117841
3110,Taylor,50,19975
3111,Trempealeau,50,30899
3112,Vernon,50,31060
3113,Vilas,50,23763
3114,Walworth,50,105380
3115,Washburn,50,16911
3116,Washington,50,137688
3117,Waukesha,50,410434
3118,Waupaca,50,51488
3119,Waushara,50,24999
3120,Winnebago,50,170718
3121,Wood,50,73993
3122,Albany,51,38031
3123,Big Horn,51,11855
3124,Campbell,51,47058
3125,Carbon,51,14542
3126,Converse,51,13786
3127,Crook,51,7448
3128,Fremont,51,39472
3129,Goshen,51,12562
3130,Hot Springs,51,4588
3131,Johnson,51,8730
3132,Laramie,51,100723
3133,Lincoln,51,20660
3134,Natrona,51,79601
3135,Niobrara,51,2380
3136,Park,51,30518
3137,Platte,51,8645
3138,Sheridan,51,32096
3139,Sublette,51,8763
3140,Sweetwater,51,41345
3141,Teton,51,23287
3142,Uinta,51,20712
3143,Washakie,51,7719
3144,Weston,51,6860
